ProductKey,Product Name,Brand,Color,Subcategory,Category
760,Contoso Reserve Pen - Tablet Pen E200 Black,Contoso,Computers Accessories,Computers Accessories,Computers
2152,Adventure Works Coffee Maker Super-Auto 12C X125 White,Adventure Works,Coffee Machines,Coffee Machines,Home Appliances
891,SV Rechargeable Bluetooth Notebook Mouse E80 Silver,Southridge Video,Computers Accessories,Computers Accessories,Computers
1892,Contoso Washer & Dryer 27in L270 Pink,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
770,Contoso ADSL Modem Splitter/Filter X 3 E300 Black,Contoso,Computers Accessories,Computers Accessories,Computers
1872,Contoso Washer & Dryer 27in L270 Silver,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1616,Contoso DVD Player M100 Black,Contoso,Movie DVD,Movie DVD,"Music, Movies and Audio Books"
623,WWI Projector 1080p DLP86 White,Wide World Importers,Projectors & Screens,Projectors & Screens,Computers
416,Adventure Works Desktop PC2.33 XD233 Silver,Adventure Works,Desktops,Desktops,Computers
1669,MGS Hand Games men M300 Black,Tailspin Toys,Boxed Games,Boxed Games,Games and Toys
961,A. Datum Ultra Compact Digital Camera M190 Grey,A. Datum,Digital Cameras,Digital Cameras,Cameras and camcorders
795,Contoso Reserve Pen - Tablet Pen E200 White,Contoso,Computers Accessories,Computers Accessories,Computers
912,SV 160GB USB2.0 Portable Hard Disk M65 Black,Southridge Video,Computers Accessories,Computers Accessories,Computers
1575,SV DVD Player M140 Gold,Southridge Video,Movie DVD,Movie DVD,"Music, Movies and Audio Books"
137,"Adventure Works 32"" LCD HDTV M130 Silver",Adventure Works,Televisions,Televisions,TV and Video
1279,Contoso General Soft Carrying Case E318 Black,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
2013,Fabrikam Microwave 1.5CuFt X1100 Blue,Fabrikam,Microwaves,Microwaves,Home Appliances
462,Proseware LCD24W X300 Black,Proseware,Monitors,Monitors,Computers
838,Contoso USB Optical Mouse E200 Gold,Contoso,Computers Accessories,Computers Accessories,Computers
1726,MGS Zoo Tycoon 2 E108,Tailspin Toys,Download Games,Download Games,Games and Toys
1399,Contoso 4-Line Corded Cordless Telephone M203 Grey,Contoso,Home & Office Phones,Home & Office Phones,Cell phones
2406,Proseware Air conditioner 10000BTU M490 Grey,Proseware,Air Conditioners,Air Conditioners,Home Appliances
428,Adventure Works Desktop PC2.33 XD233 Brown,Adventure Works,Desktops,Desktops,Computers
2479,Litware 17'' Oscillating Pedestal Fan M125 White,Litware,Fans,Fans,Home Appliances
1333,Contoso 4-Line Corded Cordless Telephone M203 Black,Contoso,Home & Office Phones,Home & Office Phones,Cell phones
1134,Fabrikam SLR Camera M149 Blue,Fabrikam,Digital SLR Cameras,Digital SLR Cameras,Cameras and camcorders
1431,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,The Phone Company,Touch Screen Phones,Touch Screen Phones,Cell phones
2383,Proseware Air conditioner 25000BTU L167 White,Proseware,Air Conditioners,Air Conditioners,Home Appliances
422,Adventure Works Desktop PC2.33 XD233 Black,Adventure Works,Desktops,Desktops,Computers
1511,The Phone Company Microsoft Windows Mobile M200 Gold,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
1294,Contoso Telephoto Conversion Lens X400 White,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
2384,Proseware Air conditioner 12000BTU M640 White,Proseware,Air Conditioners,Air Conditioners,Home Appliances
1263,Contoso Rechargeable Battery Pack E310 Silver,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
945,A. Datum Rangefinder Digital Camera X200 Black,A. Datum,Digital Cameras,Digital Cameras,Cameras and camcorders
2146,Adventure Works Coffee Maker Super-Auto 12C X125 Silver,Adventure Works,Coffee Machines,Coffee Machines,Home Appliances
1565,The Phone Company PDA Handheld 3.5 inch M610 White,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
41,Contoso 16GB New Generation MP5 Player M1650 Silver,Contoso,MP4&MP3,MP4&MP3,Audio
2158,Adventure Works Coffee Maker Super-Auto 12C X125 Grey,Adventure Works,Coffee Machines,Coffee Machines,Home Appliances
1879,Contoso Washer & Dryer 24in M240 Blue,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1538,The Phone Company PDA Wifi 3.5-inch M200 Silver,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
438,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Desktops,Desktops,Computers
1897,Fabrikam Refrigerator 24.7CuFt X9800 White,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1867,Contoso Washer & Dryer 27in L270 White,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
1693,SV Hand Games men M30 Black,Southridge Video,Boxed Games,Boxed Games,Games and Toys
1573,SV DVD Player M120 White,Southridge Video,Movie DVD,Movie DVD,"Music, Movies and Audio Books"
1335,Contoso Expandable 2-Handset Cordless Phone System M205 Black,Contoso,Home & Office Phones,Home & Office Phones,Cell phones
1366,Contoso 4-Line Corded Cordless Telephone M203 White,Contoso,Home & Office Phones,Home & Office Phones,Cell phones
2498,Contoso Phone Tough Skin Case E140 Black,Contoso,Cell phones Accessories,Cell phones Accessories,Cell phones
569,Proseware Screen 125in X1609 Silver,Proseware,Projectors & Screens,Projectors & Screens,Computers
45,Contoso 16GB New Generation MP5 Player M1650 Pink,Contoso,MP4&MP3,MP4&MP3,Audio
1448,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold,The Phone Company,Touch Screen Phones,Touch Screen Phones,Cell phones
2431,"Litware 16"" White Oscillating Stand Fan E701 White",Litware,Fans,Fans,Home Appliances
214,Litware Home Theater System 4.1 Channel M411 Silver,Litware,Home Theater System,Home Theater System,TV and Video
1995,Fabrikam Microwave 1.5CuFt X1100 Grey,Fabrikam,Microwaves,Microwaves,Home Appliances
617,WWI Screen 125in M1611 Black,Wide World Importers,Projectors & Screens,Projectors & Screens,Computers
1556,The Phone Company PDA Wifi 3.5-inch M200 White,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
1548,The Phone Company PDA Handheld 3.7 inch M630 Silver,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
108,WWI Stereo Bluetooth Headphones New Generation M370 Yellow,Wide World Importers,Bluetooth Headphones,Bluetooth Headphones,Audio
1414,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black,The Phone Company,Touch Screen Phones,Touch Screen Phones,Cell phones
42,Contoso 16GB New Generation MP5 Player M1650 White,Contoso,MP4&MP3,MP4&MP3,Audio
529,WWI LCD24W X300 White,Wide World Importers,Monitors,Monitors,Computers
2512,Contoso Bluetooth Active Headphones L15 Black,Contoso,Cell phones Accessories,Cell phones Accessories,Cell phones
1617,Contoso DVD Player M110 Silver,Contoso,Movie DVD,Movie DVD,"Music, Movies and Audio Books"
1027,A. Datum Full Frame Digital Camera X300 Green,A. Datum,Digital Cameras,Digital Cameras,Cameras and camcorders
1060,A. Datum SLR Camera X139 Gold,A. Datum,Digital SLR Cameras,Digital SLR Cameras,Cameras and camcorders
24,Contoso 16GB Mp5 Player M1600 Blue,Contoso,MP4&MP3,MP4&MP3,Audio
2480,Litware 18'' Oscillating Pedestal Fan M135 Pink,Litware,Fans,Fans,Home Appliances
2460,Litware 180 CFM Vertical Discharge Fan X450 Black,Litware,Fans,Fans,Home Appliances
2482,Litware 18'' Oscillating Pedestal Fan M135 Blue,Litware,Fans,Fans,Home Appliances
1501,The Phone Company Microsoft Windows Mobile M200 Pink,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
27,Contoso 16GB Mp5 Player M1600 White,Contoso,MP4&MP3,MP4&MP3,Audio
43,Contoso 16GB New Generation MP5 Player M1650 Black,Contoso,MP4&MP3,MP4&MP3,Audio
805,Contoso ADSL Modem Splitter/Filter X 3 E300 White,Contoso,Computers Accessories,Computers Accessories,Computers
1093,"Contoso SLR Camera 35"" X358 Gold",Contoso,Digital SLR Cameras,Digital SLR Cameras,Cameras and camcorders
1476,The Phone Company Smart phones -320 x 320 M86 Black,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
1705,SV Hand Games men M30 Silver,Southridge Video,Boxed Games,Boxed Games,Games and Toys
461,Proseware LCD24 X300 Black,Proseware,Monitors,Monitors,Computers
1675,MGS Hand Games men M300 Red,Tailspin Toys,Boxed Games,Boxed Games,Games and Toys
82,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Bluetooth Headphones,Bluetooth Headphones,Audio
1800,MGS MechCollection2009 E156,Tailspin Toys,Download Games,Download Games,Games and Toys
1909,Fabrikam Refrigerator 24.7CuFt X9800 Silver,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1291,Contoso Macro Zoom Lens X300 White,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
146,"Adventure Works 52"" LCD HDTV X590 Black",Adventure Works,Televisions,Televisions,TV and Video
1264,Contoso Rechargeable Battery Pack E310 Black,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
145,"Adventure Works 52"" LCD HDTV X590 Silver",Adventure Works,Televisions,Televisions,TV and Video
1374,Contoso Phone with Memory Dialing-2 lines E90 White,Contoso,Home & Office Phones,Home & Office Phones,Cell phones
1240,Fabrikam Business Videographer 1/2'' 3mm M500 White,Fabrikam,Camcorders,Camcorders,Cameras and camcorders
1401,Contoso Expandable 2-Handset Cordless Phone System M205 Grey,Contoso,Home & Office Phones,Home & Office Phones,Cell phones
1933,Fabrikam Refrigerator 24.7CuFt X9800 Orange,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1956,Litware Refrigerator 1.7CuFt E120 Silver,Litware,Refrigerators,Refrigerators,Home Appliances
2055,Contoso Microwave 1.5CuFt X0110 White,Contoso,Microwaves,Microwaves,Home Appliances
1292,Contoso Macro Zoom Lens X300 Black,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
1983,Fabrikam Microwave 1.5CuFt X1100 White,Fabrikam,Microwaves,Microwaves,Home Appliances
1620,Contoso DVD Player M140 Gold,Contoso,Movie DVD,Movie DVD,"Music, Movies and Audio Books"
1278,Contoso General Soft Carrying Case E318 Blue,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
1295,Contoso Telephoto Conversion Lens X400 Black,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
230,Litware Home Theater System 4.1 Channel M411 Brown,Litware,Home Theater System,Home Theater System,TV and Video
100,WWI Wireless Bluetooth Stereo Headphones M170 White,Wide World Importers,Bluetooth Headphones,Bluetooth Headphones,Audio
841,Contoso Reserve Pen - Tablet Pen E200 Gold,Contoso,Computers Accessories,Computers Accessories,Computers
1413,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,The Phone Company,Touch Screen Phones,Touch Screen Phones,Cell phones
233,Litware Home Theater System 5.1 Channel M512 Brown,Litware,Home Theater System,Home Theater System,TV and Video
2500,Contoso Phone Tough Skin Case E140 Silver,Contoso,Cell phones Accessories,Cell phones Accessories,Cell phones
659,Proseware Laser Fax Printer M250 Black,Proseware,"Printers, Scanners & Fax","Printers, Scanners & Fax",Computers
1827,Litware Washer & Dryer 27in L420 White,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
1921,Fabrikam Refrigerator 24.7CuFt X9800 Blue,Fabrikam,Refrigerators,Refrigerators,Home Appliances
1032,A. Datum All in One Digital Camera M200 Azure,A. Datum,Digital Cameras,Digital Cameras,Cameras and camcorders
1572,SV DVD Player M110 Silver,Southridge Video,Movie DVD,Movie DVD,"Music, Movies and Audio Books"
1496,The Phone Company Smart phones 320 x 320 M86 White,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
2023,Litware Microwave 0.9CuFt E090 White,Litware,Microwaves,Microwaves,Home Appliances
109,WWI Stereo Bluetooth Headphones New Generation M370 Orange,Wide World Importers,Bluetooth Headphones,Bluetooth Headphones,Audio
1574,SV DVD Player M130 Grey,Southridge Video,Movie DVD,Movie DVD,"Music, Movies and Audio Books"
1451,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold,The Phone Company,Touch Screen Phones,Touch Screen Phones,Cell phones
647,Proseware Fax phone E100 Black,Proseware,"Printers, Scanners & Fax","Printers, Scanners & Fax",Computers
1536,The Phone Company PDA GPS Phone 3.7 inch M930 Black,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
1315,Contoso Conversion Lens M550 Pink,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
455,WWI Desktop PC2.33 X2330 White,Wide World Importers,Desktops,Desktops,Computers
1975,Litware Refrigerator L1200 Orange,Litware,Refrigerators,Refrigerators,Home Appliances
2501,Contoso Phone Tough Skin Case E140 Pink,Contoso,Cell phones Accessories,Cell phones Accessories,Cell phones
600,Contoso Projector 1080p X981 Silver,Contoso,Projectors & Screens,Projectors & Screens,Computers
1619,Contoso DVD Player M130 Grey,Contoso,Movie DVD,Movie DVD,"Music, Movies and Audio Books"
2426,Litware Tower Fan E501 Silver,Litware,Fans,Fans,Home Appliances
2461,Litware 180 CFM Vertical Discharge Fan X450 White,Litware,Fans,Fans,Home Appliances
106,WWI Stereo Bluetooth Headphones New Generation M370 Black,Wide World Importers,Bluetooth Headphones,Bluetooth Headphones,Audio
376,Adventure Works Laptop12 M1201 Silver,Adventure Works,Laptops,Laptops,Computers
1842,Litware Washer & Dryer 27in L420 Green,Litware,Washers & Dryers,Washers & Dryers,Home Appliances
886,Contoso Bluetooth Notebook Mouse X305 Grey,Contoso,Computers Accessories,Computers Accessories,Computers
1540,The Phone Company PDA Wifi 4.7-inch L290 Silver,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
1543,The Phone Company PDA Phone 4.7 inches L360 Silver,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
2499,Contoso Phone Tough Skin Case E140 White,Contoso,Cell phones Accessories,Cell phones Accessories,Cell phones
503,Adventure Works LCD24 X300 White,Adventure Works,Monitors,Monitors,Computers
63,WWI 2GB Spy Video Recorder Pen M300 Blue,Wide World Importers,Recording Pen,Recording Pen,Audio
1882,Contoso Washer & Dryer 27in L270 Green,Contoso,Washers & Dryers,Washers & Dryers,Home Appliances
588,Contoso Projector 1080p X981 White,Contoso,Projectors & Screens,Projectors & Screens,Computers
994,A. Datum Consumer Digital Camera M300 Silver,A. Datum,Digital Cameras,Digital Cameras,Cameras and camcorders
2424,Litware Tower Fan E501 White,Litware,Fans,Fans,Home Appliances
204,Litware Home Theater System 7.1 Channel X711 Black,Litware,Home Theater System,Home Theater System,TV and Video
885,Contoso Bluetooth Notebook Mouse X305 Silver,Contoso,Computers Accessories,Computers Accessories,Computers
825,Contoso Reserve Pen - Tablet Pen E200 Grey,Contoso,Computers Accessories,Computers Accessories,Computers
2190,Adventure Works Floor Lamp X1150 Black,Adventure Works,Lamps,Lamps,Home Appliances
1277,Contoso Digital Cameras Lightweight Tripod E316 Silver,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
1989,Fabrikam Microwave 1.5CuFt X1100 Silver,Fabrikam,Microwaves,Microwaves,Home Appliances
220,Litware Home Theater System 7.1 Channel X711 Silver,Litware,Home Theater System,Home Theater System,TV and Video
1794,MGS Zoo Tycoon Complete Collection2009 E150,Tailspin Toys,Download Games,Download Games,Games and Toys
1126,Fabrikam SLR Camera M148 Gold,Fabrikam,Digital SLR Cameras,Digital SLR Cameras,Cameras and camcorders
98,WWI Wireless Bluetooth Stereo Headphones M170 Silver,Wide World Importers,Bluetooth Headphones,Bluetooth Headphones,Audio
1290,Contoso Macro Zoom Lens X300 Silver,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
878,Contoso Wireless Notebook Optical Mouse X205 Orange,Contoso,Computers Accessories,Computers Accessories,Computers
916,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,Southridge Video,Computers Accessories,Computers Accessories,Computers
107,WWI Stereo Bluetooth Headphones New Generation M370 White,Wide World Importers,Bluetooth Headphones,Bluetooth Headphones,Audio
1486,The Phone Company Smart phones 320 x 320 M86 Grey,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
1313,Contoso Conversion Lens M550 Black,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
835,Contoso ADSL Modem Splitter/Filter X 3 E300 Grey,Contoso,Computers Accessories,Computers Accessories,Computers
1265,Contoso Rechargeable Battery Pack E310 White,Contoso,Cameras & Camcorders Accessories,Cameras & Camcorders Accessories,Cameras and camcorders
147,"Adventure Works 52"" LCD HDTV X590 White",Adventure Works,Televisions,Televisions,TV and Video
1512,The Phone Company Smart phones 4 GB of Memory M300 Gold,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
1560,The Phone Company PDA Phone 3.7 inches M340 White,The Phone Company,Smart phones & PDAs,Smart phones & PDAs,Cell phones
236,Litware Home Theater System 7.1 Channel X711 Brown,Litware,Home Theater System,Home Theater System,TV and Video
475,Proseware LCD24 X300 White,Proseware,Monitors,Monitors,Computers
741,Proseware Professional Quality Plain-Paper Fax and Copier X100 Green,Proseware,"Printers, Scanners & Fax","Printers, Scanners & Fax",Computers
